CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
766051621,09/02/2013,23:23:00,,,09/02/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,25,INSIDE,,NA,,1001375,231978,40.803393591,-73.938145012,"(40.803393591, -73.938145012)"
618450929,09/01/2013,19:19:00,,,09/01/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,73,OUTSIDE,,NA,,1008585,182712,40.668153737,-73.912280306,"(40.668153737, -73.912280306)"
496497067,08/31/2013,04:15:00,,,08/31/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,43,OUTSIDE,,NA,,1017429,241149,40.8285197,-73.880111801,"(40.8285197, -73.880111801)"
856069100,08/31/2013,02:30:00,,,08/31/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,105,OUTSIDE,,NA,,1056903,200871,40.717731127,-73.73791174,"(40.717731127, -73.73791174)"
611125685,08/30/2013,01:21:00,,,08/30/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,77,OUTSIDE,,NA,,1003924,185475,40.675749136,-73.929073886,"(40.675749136, -73.929073886)"
351368032,08/28/2013,11:45:00,,,08/28/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,,OUTSIDE,,NA,,1031787,253067,40.861165451,-73.828145947,"(40.861165451, -73.828145947)"
330426252,08/27/2013,19:20:00,,,08/27/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,67,OUTSIDE,,NA,,999459,174711,40.646213127,-73.945195116,"(40.646213127, -73.945195116)"
756927834,08/26/2013,23:57:00,,,08/26/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,52,OUTSIDE,,NA,,1009868,253126,40.861418203,-73.907387089,"(40.861418203, -73.907387089)"
977745705,08/26/2013,13:25:00,,,08/26/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,75,INSIDE,,NA,,1014019,180484,40.662021771,-73.89270205,"(40.662021771, -73.89270205)"
516017877,08/26/2013,09:30:00,,,08/26/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,52,INSIDE,,NA,,1015814,259929,40.880071088,-73.885859046,"(40.880071088, -73.885859046)"
462650442,08/25/2013,22:35:00,,,08/25/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,,OUTSIDE,,NA,,1020934,183476,40.67020819,-73.867761376,"(40.67020819, -73.867761376)"
880241933,08/25/2013,18:50:00,,,08/25/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,75,OUTSIDE,,NA,,1012448,182122,40.666522859,-73.898357707,"(40.666522859, -73.898357707)"
444611020,08/25/2013,00:58:00,,,08/25/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,72,OUTSIDE,,NA,,984692,175339,40.647949898,-73.998408634,"(40.647949898, -73.998408634)"
599953244,08/24/2013,04:49:00,,,08/24/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,62,OUTSIDE,,NA,,984362,163188,40.614597976,-73.999598034,"(40.614597976, -73.999598034)"
371153188,08/23/2013,20:13:00,,,08/23/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,81,OUTSIDE,,NA,,1006104,187792,40.682103662,-73.921207168,"(40.682103662, -73.921207168)"
115334243,08/23/2013,17:33:00,,,08/23/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,42,OUTSIDE,,NA,,1014446,240853,40.827717966,-73.890891952,"(40.827717966, -73.890891952)"
366039217,08/21/2013,05:35:00,,,08/21/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,48,INSIDE,,NA,,1016942,249997,40.85280668,-73.881828404,"(40.85280668, -73.881828404)"
925819466,08/21/2013,04:05:00,,,08/21/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,77,OUTSIDE,,NA,,1003606,185050,40.674583308,-73.930221541,"(40.674583308, -73.930221541)"
762366897,08/18/2013,05:10:00,,,08/18/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,75,OUTSIDE,,NA,,1015292,181227,40.66405677,-73.888110233,"(40.66405677, -73.888110233)"
269472959,08/18/2013,03:30:00,,,08/18/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,42,INSIDE,,NA,,1015460,240997,40.82810968,-73.887227323,"(40.82810968, -73.887227323)"
857983842,08/17/2013,20:30:00,,,08/17/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,32,OUTSIDE,,NA,,999428,236544,40.815929553,-73.945167357,"(40.815929553, -73.945167357)"
885762257,08/16/2013,21:00:00,,,08/16/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,42,INSIDE,,NA,,1011837,239059,40.822802482,-73.900326617,"(40.822802482, -73.900326617)"
819625644,08/15/2013,23:55:00,,,08/15/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,60,OUTSIDE,,NA,MARLBORO,988915,155582,40.593719825,-73.983204116,"(40.593719825, -73.983204116)"
499834468,08/13/2013,22:45:00,,,08/13/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,88,INSIDE,,NA,WHITMAN,991148,192533,40.695140908,-73.975125947,"(40.695140908, -73.975125947)"
746725515,08/13/2013,00:10:00,,,08/13/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,43,OUTSIDE,,NA,,1020650,242677,40.832700931,-73.868464701,"(40.832700931, -73.868464701)"
336941356,08/12/2013,15:10:00,,,08/12/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,47,OUTSIDE,,NA,,1026387,262634,40.887451313,-73.847607787,"(40.887451313, -73.847607787)"
628404721,08/12/2013,00:10:00,,,08/12/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,47,OUTSIDE,,NA,,1025454,268214,40.902771023,-73.850947753,"(40.902771023, -73.850947753)"
593928793,08/11/2013,01:29:00,,,08/11/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,43,OUTSIDE,,NA,,1017583,243171,40.834068925,-73.879545288,"(40.834068925, -73.879545288)"
689296051,08/10/2013,07:04:00,,,08/10/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,41,INSIDE,,NA,,1015683,237311,40.81799187,-73.886438802,"(40.81799187, -73.886438802)"
629059892,08/10/2013,00:39:00,,,08/10/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,47,INSIDE,,NA,,1025488,262406,40.886829771,-73.85086053,"(40.886829771, -73.85086053)"
357028007,08/09/2013,23:26:00,,,08/09/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,88,OUTSIDE,,NA,,990399,191915,40.693445193,-73.977827547,"(40.693445193, -73.977827547)"
877339686,08/09/2013,23:26:00,,,08/09/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,88,OUTSIDE,,NA,,990399,191915,40.693445193,-73.977827547,"(40.693445193, -73.977827547)"
986391835,08/09/2013,21:18:00,,,08/09/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,43,INSIDE,,NA,SOUNDVIEW,1020637,237482,40.818442201,-73.868539851,"(40.818442201, -73.868539851)"
616769473,12/29/1992,00:05:00,,,08/08/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,77,OUTSIDE,,NA,,1003540,185503,40.675826835,-73.930458179,"(40.675826835, -73.930458179)"
904224843,08/05/2013,18:15:00,,,08/05/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,67,OUTSIDE,,NA,,998019,176001,40.649756254,-73.950381588,"(40.649756254, -73.950381588)"
189932810,07/12/2012,19:52:00,,,08/05/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,83,OUTSIDE,,NA,,1008957,189412,40.686542688,-73.910914785,"(40.686542688, -73.910914785)"
397032166,08/04/2013,07:59:00,,,08/04/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,75,OUTSIDE,,NA,,1017036,183890,40.67135982,-73.881811023,"(40.67135982, -73.881811023)"
281570674,08/04/2013,07:30:00,,,08/04/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,90,INSIDE,,NA,TAYLOR STREET-WYTHE AVENUE,993758,196212,40.705236485,-73.965708599,"(40.705236485, -73.965708599)"
315334832,08/04/2013,02:00:00,,,08/04/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,77,OUTSIDE,,NA,,995443,183750,40.671029183,-73.959651952,"(40.671029183, -73.959651952)"
112831788,08/03/2013,12:20:00,,,08/03/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,121,OUTSIDE,,NA,,938468,160666,40.607557333,-74.164883529,"(40.607557333, -74.164883529)"
807546003,08/03/2013,05:10:00,,,08/03/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,103,OUTSIDE,,NA,,1040337,197000,40.707226713,-73.797704224,"(40.707226713, -73.797704224)"
143072943,08/03/2013,00:20:00,,,08/03/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,81,OUTSIDE,,NA,,1005901,189128,40.685771175,-73.921934788,"(40.685771175, -73.921934788)"
867730804,08/03/2013,00:15:00,,,08/03/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,46,OUTSIDE,,NA,,1011827,252545,40.859817632,-73.900307295,"(40.859817632, -73.900307295)"
430501619,08/02/2013,21:05:00,,,08/02/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,30,INSIDE,,NA,,997308,239826,40.824941106,-73.952819968,"(40.824941106, -73.952819968)"
315168475,12/20/2012,02:35:00,,,08/01/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,103,INSIDE,,NA,,1036857,195334,40.702675319,-73.810269025,"(40.702675319, -73.810269025)"
745871405,07/27/2013,03:55:00,,,07/27/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,79,OUTSIDE,,NA,,997435,187230,40.680578256,-73.952464212,"(40.680578256, -73.952464212)"
918512793,07/27/2013,01:30:00,,,07/27/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,75,OUTSIDE,,NA,,1012376,181817,40.665685931,-73.898618514,"(40.665685931, -73.898618514)"
166073818,07/25/2013,03:50:00,,,07/25/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,44,OUTSIDE,,NA,,1005835,239968,40.825314135,-73.922009559,"(40.825314135, -73.922009559)"
390844173,07/24/2013,05:17:00,,,07/24/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,103,OUTSIDE,,NA,,1038223,190607,40.689692606,-73.805380302,"(40.689692606, -73.805380302)"
221010255,07/23/2013,03:38:00,,,07/23/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,,25,OUTSIDE,,NA,,1002071,234334,40.809858783,-73.935624768,"(40.809858783, -73.935624768)"
140248050,05/17/2003,20:20:00,,,07/22/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,32,INSIDE,,NA,,1002155,236548,40.815935426,-73.935315421,"(40.815935426, -73.935315421)"
316287919,07/21/2013,16:56:00,,,07/21/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,75,OUTSIDE,,NA,,1015238,180730,40.662692805,-73.88830716,"(40.662692805, -73.88830716)"
861112603,07/21/2013,04:30:00,,,07/21/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,44,INSIDE,,NA,,1007307,244828,40.838649714,-73.916674162,"(40.838649714, -73.916674162)"
756939562,07/20/2013,04:32:00,,,07/20/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,120,OUTSIDE,,NA,,961580,163524,40.615491223,-74.08165623,"(40.615491223, -74.08165623)"
987499229,07/19/2013,22:47:00,,,07/19/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,,9,OUTSIDE,,NA,RIIS,990954,203046,40.723996754,-73.975815082,"(40.723996754, -73.975815082)"
887961373,07/17/2013,00:20:00,,,07/17/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,72,OUTSIDE,,NA,,981149,175326,40.647913684,-74.011176322,"(40.647913684, -74.011176322)"
481277889,07/15/2013,21:53:00,,,07/15/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,52,INSIDE,,NA,,1014605,256477,40.870600658,-73.890246693,"(40.870600658, -73.890246693)"
984983358,07/14/2013,02:35:00,,,07/14/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,40,OUTSIDE,,NA,,1007452,234917,40.811446464,-73.916184409,"(40.811446464, -73.916184409)"
554419962,07/13/2013,04:45:00,,,07/13/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,108,OUTSIDE,,NA,,1012853,211186,40.746295336,-73.896774375,"(40.746295336, -73.896774375)"
547925452,07/12/2013,23:30:00,,,07/12/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,46,OUTSIDE,,NA,,1010587,248297,40.848161927,-73.904806728,"(40.848161927, -73.904806728)"
324027722,07/08/2013,12:33:00,,,07/08/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,6,INSIDE,,NA,,981903,209538,40.74181793,-74.008471105,"(40.74181793, -74.008471105)"
266090189,07/07/2013,05:45:00,,,07/07/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,32,OUTSIDE,,NA,,1001079,240747,40.827462608,-73.939192193,"(40.827462608, -73.939192193)"
616400971,07/06/2013,18:20:00,,,07/06/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,,79,OUTSIDE,,NA,MARCY,998160,193776,40.698544411,-73.949836781,"(40.698544411, -73.949836781)"
265017240,07/05/2013,22:55:00,,,07/05/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,42,OUTSIDE,,NA,FOREST,1011100,239163,40.823090204,-73.90298906,"(40.823090204, -73.90298906)"
926332647,07/05/2013,21:50:00,,,07/05/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,79,OUTSIDE,,NA,,1000950,188650,40.6844699,-73.939787706,"(40.6844699, -73.939787706)"
932154233,07/02/2013,22:55:00,,,07/02/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,108,INSIDE,,NA,,1006516,208302,40.738397703,-73.919653883,"(40.738397703, -73.919653883)"
460702467,07/02/2013,01:13:00,,,07/02/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,32,INSIDE,,NA,,1001207,238736,40.82194274,-73.938734765,"(40.82194274, -73.938734765)"
255790303,07/01/2013,20:25:00,,,07/01/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,79,OUTSIDE,,NA,SUMNER,1000869,193826,40.698676977,-73.940066993,"(40.698676977, -73.940066993)"
147793757,07/01/2013,19:59:00,,,07/01/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,42,OUTSIDE,,NA,,1015164,243710,40.835557123,-73.888284386,"(40.835557123, -73.888284386)"
873573662,06/28/2013,22:03:00,,,06/28/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,77,OUTSIDE,,NA,,998193,186297,40.678016222,-73.949733247,"(40.678016222, -73.949733247)"
980784820,06/27/2013,19:27:00,,,06/27/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,50,OUTSIDE,,NA,,1010984,261034,40.88311992,-73.903320969,"(40.88311992, -73.903320969)"
294081042,06/27/2013,16:46:00,,,06/27/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,77,OUTSIDE,,NA,,995643,185067,40.674643797,-73.958928749,"(40.674643797, -73.958928749)"
118480273,06/27/2013,01:06:00,,,06/27/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,83,OUTSIDE,,NA,,1010064,190678,40.690014406,-73.9069184,"(40.690014406, -73.9069184)"
112971335,06/26/2013,23:30:00,,,06/26/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,,42,OUTSIDE,,NA,UNION AVENUE-EAST 166TH STREET,1012208,240237,40.82603459,-73.898981247,"(40.82603459, -73.898981247)"
941329241,06/26/2013,00:15:00,,,06/26/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,52,INSIDE,,NA,,1019030,259746,40.879556723,-73.874230243,"(40.879556723, -73.874230243)"
705108250,06/25/2013,23:30:00,,,06/25/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,77,OUTSIDE,,NA,,1002251,183677,40.67081759,-73.935110087,"(40.67081759, -73.935110087)"
722353691,06/25/2013,22:45:00,,,06/25/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,41,INSIDE,,NA,,1014559,239546,40.824130238,-73.890489544,"(40.824130238, -73.890489544)"
712282120,06/25/2013,16:30:00,,,06/25/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,81,OUTSIDE,,NA,BREVOORT,1005828,187069,40.680119868,-73.922204596,"(40.680119868, -73.922204596)"
665466825,06/25/2013,01:55:00,,,06/25/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,115,OUTSIDE,,NA,,1022413,213659,40.753047002,-73.862258735,"(40.753047002, -73.862258735)"
324390919,06/22/2013,22:25:00,,,06/22/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,103,OUTSIDE,,NA,,1037868,195971,40.704417662,-73.806617692,"(40.704417662, -73.806617692)"
563391682,06/22/2013,14:55:00,,,06/22/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,44,INSIDE,,NA,,1006679,244090,40.836625736,-73.918946202,"(40.836625736, -73.918946202)"
928147659,06/22/2013,00:40:00,,,06/22/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,113,OUTSIDE,,NA,,1049150,195182,40.702176497,-73.765934744,"(40.702176497, -73.765934744)"
512609882,06/21/2013,21:00:00,,,06/21/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,113,OUTSIDE,,NA,,1039225,181937,40.665889305,-73.801837927,"(40.665889305, -73.801837927)"
888759013,06/16/2013,11:00:00,,,06/16/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,24,INSIDE,,NA,,991118,228696,40.794399319,-73.975197212,"(40.794399319, -73.975197212)"
527840529,06/16/2013,02:45:00,,,06/16/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,,OUTSIDE,,NA,,1004724,166086,40.622528731,-73.926248623,"(40.622528731, -73.926248623)"
210241689,06/14/2013,20:13:00,,,06/14/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,106,OUTSIDE,,NA,,1036369,187490,40.681148283,-73.812089727,"(40.681148283, -73.812089727)"
928189851,06/13/2013,17:05:00,,,06/13/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,73,OUTSIDE,,NA,,1009069,178843,40.657532848,-73.910549858,"(40.657532848, -73.910549858)"
948671986,06/09/2013,21:00:00,,,06/09/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,75,OUTSIDE,,NA,,1017108,182186,40.666682456,-73.881559776,"(40.666682456, -73.881559776)"
769349207,06/09/2013,03:23:00,,,06/09/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,,OUTSIDE,,NA,,988143,156287,40.595655282,-73.985983459,"(40.595655282, -73.985983459)"
912306145,06/06/2013,20:25:00,,,06/06/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,66,OUTSIDE,,NA,,982556,171385,40.637096864,-74.006105014,"(40.637096864, -74.006105014)"
282306106,06/05/2013,19:45:00,,,06/05/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,103,OUTSIDE,,NA,,1047409,195667,40.703520301,-73.772209214,"(40.703520301, -73.772209214)"
182089452,06/04/2013,21:34:00,,,06/04/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,40,OUTSIDE,,NA,,1009693,236593,40.816040445,-73.908082466,"(40.816040445, -73.908082466)"
411398226,06/04/2013,17:30:00,,,06/04/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,114,INSIDE,,NA,,1010288,214208,40.754597884,-73.906019648,"(40.754597884, -73.906019648)"
457774898,09/04/1985,22:30:00,,,06/04/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,40,OUTSIDE,,NA,,1008029,235232,40.812309517,-73.914098886,"(40.812309517, -73.914098886)"
810683078,06/03/2013,21:45:00,,,06/03/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,104,INSIDE,,NA,,1006551,198590,40.711740538,-73.919559767,"(40.711740538, -73.919559767)"
586251167,06/03/2013,21:45:00,,,06/03/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,104,INSIDE,,NA,,1006551,198590,40.711740538,-73.919559767,"(40.711740538, -73.919559767)"
999313257,06/03/2013,21:00:00,,,06/03/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,70,INSIDE,,NA,,995085,163510,40.615475177,-73.960975004,"(40.615475177, -73.960975004)"
275361433,06/03/2013,17:15:00,,,06/03/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,71,OUTSIDE,,NA,,999450,179226,40.658605833,-73.945217373,"(40.658605833, -73.945217373)"
717222470,06/02/2013,17:24:00,,,06/02/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,77,OUTSIDE,,NA,ALBANY II,1001576,185353,40.67541918,-73.937539069,"(40.67541918, -73.937539069)"
165609989,06/02/2013,13:24:00,,,06/02/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,23,OUTSIDE,,NA,,1000866,226632,40.788721243,-73.939996774,"(40.788721243, -73.939996774)"
243706664,06/02/2013,03:24:00,,,06/02/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,40,OUTSIDE,,NA,,1006779,233880,40.80860193,-73.918619095,"(40.80860193, -73.918619095)"
892076903,06/01/2013,01:19:00,,,06/01/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,67,OUTSIDE,,NA,,1003164,175051,40.647139216,-73.931843032,"(40.647139216, -73.931843032)"
917701265,05/31/2013,23:52:00,,,06/01/2013,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,,88,OUTSIDE,,NA,,994087,191980,40.693620272,-73.964528164,"(40.693620272, -73.964528164)"
